2004689900,48.00,35.00,4.79,31.18,32.74,27.56,0.00,0.00
2004689905,48.00,35.00,4.79,31.14,32.74,27.63,0.00,0.00
2004689910,48.00,35.00,4.78,29.20,30.74,27.69,0.00,0.00
2004689915,48.00,35.00,4.79,29.17,30.74,27.75,0.00,0.00
2004689920,48.00,36.00,4.79,25.34,26.71,27.75,0.00,0.00
2004689925,48.00,36.00,4.79,13.77,14.51,27.692004689926,48.00,36.00,4.79,13.76,14.51,27.75,0.00,0.00
2004689931,47.00,36.00,4.79,27.29,28.73,27.69,0.00,0.00
2004689936,47.00,36.00,4.79,31.14,32.74,27.63,0.00,0.00
2004689941,47.00,36.00,4.79,31.18,32.74,27.56,0.00,0.00
2004689946,47.00,36.00,4.79,29.30,30.74,27.50,0.00,0.00
2004689951,47.00,36.00,4.79,21.60,22.67,27.50,0.00,0.00
2004689956,46.00,36.00,4.79,23.54,24.69,27.50,0.00,0.00
2004689961,46.00,36.00,4.79,15.77,16.55,27.50,0.00,0.00
2004689966,46.00,36.00,4.79,17.72,18.60,27.50,0.00,0.00
2004689971,46.00,36.00,4.79,31.22,32.74,27.50,0.00,0.00
2004689976,46.00,36.00,4.78,31.22,32.74,27.50,0.00,0.00
2004689981,45.00,37.00,4.78,7.94,8.32,27.44,0.00,0.00
2004689986,45.00,37.00,4.79,21.65,22.67,27.38,0.00,0.00
2004689991,45.00,37.00,4.78,23.59,24.69,27.382004689992,45.00,37.00,4.78,23.59,24.69,27.38,0.00,0.00
2004689997,45.00,37.00,4.78,21.60,22.67,27.50,0.00,0.00
2004690002,45.00,37.00,4.79,21.58,22.67,27.56,0.00,0.00
2004690007,44.00,37.00,4.78,15.76,16.55,27.56,0.00,0.00
2004690012,44.00,37.00,4.78,19.64,20.64,27.56,0.00,0.00
2004690017,43.00,37.00,4.78,21.58,22.67,27.56,0.00,0.00
2004690022,43.00,37.00,4.78,17.70,18.60,27.56,0.00,0.00
2004690027,42.00,37.00,4.79,25.46,26.71,27.50,0.00,0.00
2004690032,42.00,37.00,4.79,21.65,22.67,27.38,0.00,0.00
2004690037,42.00,37.00,4.78,23.59,24.69,27.38,0.00,0.00
2004690042,42.00,37.00,4.78,17.74,18.60,27.44,0.00,0.00
2004690047,42.00,37.00,4.78,19.67,20.64,27.50,0.00,0.00
2004690052,42.00,37.00,4.78,25.43,26.71,27.56,0.00,0.00
2004690057,42.00,37.00,4.79,9.89,10.39,27.562004690058,42.00,37.00,4.79,9.88,10.39,27.63,0.00,0.00
2004690063,42.00,37.00,4.78,21.58,22.67,27.56,0.00,0.00
2004690068,42.00,37.00,4.79,21.58,22.67,27.56,0.00,0.00
2004690073,42.00,37.00,4.79,25.46,26.71,27.50,0.00,0.00
2004690078,42.00,37.00,4.78,23.62,24.69,27.31,0.00,0.00
2004690083,42.00,37.00,4.78,23.56,24.69,27.44,0.00,0.00
2004690088,42.00,38.00,4.79,27.42,28.73,27.44,0.00,0.00
2004690093,42.00,38.00,4.78,21.60,22.67,27.50,0.00,0.00
2004690098,42.00,38.00,4.79,19.67,20.64,27.50,0.00,0.00
2004690103,42.00,38.00,4.79,19.64,20.64,27.56,0.00,0.00
2004690108,42.00,38.00,4.79,19.67,20.64,27.50,0.00,0.00
2004690113,42.00,38.00,4.78,25.49,26.71,27.44,0.00,0.00
2004690118,42.00,38.00,4.78,29.34,30.74,27.44,0.00,0.00
2004690123,42.00,38.00,4.79,19.69,20.64,27.44,0.00,0.00
2004690128,42.00,38.00,4.78,25.52,26.71,27.38,0.00,0.00
2004690133,41.00,38.00,4.79,11.89,12.45,27.38,0.00,0.00
2004690138,41.00,38.00,4.78,31.25,32.74,27.44,0.00,0.00
2004690143,41.00,38.00,4.78,23.54,24.69,27.50,0.00,0.00
2004690148,41.00,38.00,4.78,23.54,24.69,27.50,0.00,0.00
2004690153,41.00,38.00,4.79,27.39,28.73,27.50,0.00,0.00
2004690158,41.00,38.00,4.79,27.35,28.73,27.56,0.00,0.00
2004690163,41.00,38.00,4.78,19.64,20.64,27.56,0.00,0.00
2004690168,41.00,38.00,4.78,25.43,26.71,27.56,0.00,0.00
2004690173,41.00,38.00,4.78,29.24,30.74,27.63,0.00,0.00
2004690178,40.00,39.00,4.78,29.20,30.74,27.69,0.00,0.00
2004690183,40.00,39.00,4.78,23.45,24.69,27.69,0.00,0.00
2004690188,40.00,39.00,4.79,11.84,12.45,27.632004690188,40.00,39.00,4.79,13.79,14.51,27.63,0.00,0.00
2004690193,40.00,39.00,4.78,21.55,22.67,27.63,0.00,0.00
2004690198,40.00,39.00,4.78,15.74,16.55,27.63,0.00,0.00
2004690203,40.00,39.00,4.79,19.62,20.64,27.63,0.00,0.00
2004690208,39.00,39.00,4.79,3.97,4.17,27.63,0.00,0.00
2004690213,39.00,39.00,4.79,19.62,20.64,27.63,0.00,0.00
2004690218,39.00,39.00,4.79,11.84,12.45,27.63,0.00,0.00
2004690223,39.00,39.00,4.80,19.62,20.64,27.63,0.00,0.00
2004690229,38.00,39.00,4.89,23.48,24.69,27.63,0.00,0.00
2004690234,37.00,39.00,4.88,15.74,16.55,27.63,0.00,0.00
2004690239,37.00,39.00,4.87,31.14,32.74,27.63,0.00,0.00
2004690244,37.00,39.00,4.87,19.60,20.64,27.69,0.00,0.00
2004690249,37.00,40.00,4.87,21.55,22.67,27.63,0.00,0.00
2004690254,37.00,40.00,4.88,17.68,18.60,27.632004690254,37.00,40.00,4.88,17.68,18.60,27.63,0.00,0.00
2004690259,37.00,40.00,4.86,34.95,36.74,27.63,0.00,0.00
2004690264,37.00,40.00,4.86,34.95,36.74,27.63,0.00,0.00
2004690269,37.00,40.00,4.86,34.95,36.74,27.63,0.00,0.00
2004690274,37.00,40.00,4.87,27.32,28.73,27.63,0.00,0.00
